Handle,ObjType,TextString,Layer,TextHeight
BD1FD5,MText,"777.63",T-TIE-T,7.5
BD1FD6,MText,"777.74",T-TIE-T,7.5
BD1FD7,MText,"778.56",T-TIE-T,7.5
BD1FD8,MText,"779.88",T-TIE-T,7.5
BD1FD9,MText,"777.78",T-TIE-T,7.5
BD1FDA,MText,"777.96",T-TIE-T,7.5
BD1FDB,MText,"784.46",T-TIE-T,7.5
BD1FDC,MText,"783.92",T-TIE-T,7.5
BD1FDD,MText,"783.35",T-TIE-T,7.5
BD1FDE,MText,"782.95",T-TIE-T,7.5
BD1FDF,MText,"782.44",T-TIE-T,7.5
BD1FE0,MText,"782.13",T-TIE-T,7.5
BD1FE1,MText,"781.65",T-TIE-T,7.5
BD1FE2,MText,"781.36",T-TIE-T,7.5
BD1FE3,MText,"780.99",T-TIE-T,7.5
BD1FE4,MText,"780.68",T-TIE-T,7.5
BD1FE5,MText,"780.62",T-TIE-T,7.5
BD1FE6,MText,"780.28",T-TIE-T,7.5
BD1FE7,MText,"780.11",T-TIE-T,7.5
BD1FE8,MText,"779.84",T-TIE-T,7.5
BD1FE9,MText,"779.62",T-TIE-T,7.5
BD1FEA,MText,"779.37",T-TIE-T,7.5
BD1FEB,MText,"779.39",T-TIE-T,7.5
BD1FEC,MText,"779.13",T-TIE-T,7.5
BD1FED,MText,"778.98",T-TIE-T,7.5
BD1FEE,MText,"780.48",T-TIE-T,7.5
BD1FEF,MText,"784.60",T-TIE-T,7.5
BD1FF0,MText,"784.00",T-TIE-T,7.5
BD1FF1,MText,"783.74",T-TIE-T,7.5
BD1FF2,MText,"783.44",T-TIE-T,7.5
BD1FF3,MText,"782.76",T-TIE-T,7.5
BD1FF4,MText,"782.34",T-TIE-T,7.5
BD1FF5,MText,"781.99",T-TIE-T,7.5
BD1FF6,MText,"781.74",T-TIE-T,7.5
BD1FF7,MText,"781.47",T-TIE-T,7.5
